S
300
0,1,23.0
0,2,24.0
0,3,15.0
0,4,30.0
0,5,22.0
0,6,16.0
0,7,30.0
0,8,10.0
0,9,24.0
0,10,22.0
0,11,19.0
0,12,19.0
0,14,12.0
0,15,19.0
0,16,15.0
0,17,15.0
0,18,14.0
0,20,20.0
0,22,22.0
0,23,28.0
0,24,10.0
0,25,23.0
0,27,10.0
0,28,25.0
0,29,25.0
0,31,25.0
0,32,22.0
0,33,24.0
0,34,20.0
0,36,10.0
0,38,27.0
0,39,12.0
0,41,16.0
0,42,26.0
0,44,14.0
0,45,16.0
0,46,12.0
0,47,21.0
0,48,23.0
0,49,30.0
0,50,28.0
0,51,26.0
0,52,29.0
0,53,27.0
0,54,18.0
0,56,28.0
0,57,17.0
0,58,12.0
0,59,10.0
0,61,29.0
0,62,20.0
0,63,10.0
0,66,24.0
0,67,10.0
0,68,21.0
0,69,10.0
0,70,25.0
0,71,21.0
0,72,13.0
0,73,18.0
0,74,14.0
0,75,11.0
0,77,25.0
0,78,13.0
0,79,20.0
0,80,23.0
0,81,30.0
0,82,15.0
0,83,13.0
0,84,29.0
0,86,15.0
0,87,13.0
0,89,27.0
0,92,15.0
0,93,20.0
0,94,26.0
0,95,29.0
0,97,22.0
0,98,21.0
0,99,14.0
0,101,22.0
0,102,29.0
0,103,23.0
0,104,15.0
0,105,14.0
0,106,13.0
0,108,28.0
0,110,25.0
0,112,14.0
0,115,26.0
0,116,10.0
0,117,15.0
0,118,21.0
0,119,11.0
0,120,24.0
0,122,14.0
0,123,28.0
0,124,10.0
0,125,18.0
0,127,24.0
0,128,22.0
0,129,30.0
0,130,17.0
0,131,19.0
0,132,13.0
0,134,12.0
0,135,27.0
0,138,19.0
0,139,15.0
0,140,12.0
0,142,12.0
0,143,11.0
0,144,27.0
0,145,29.0
0,146,17.0
0,148,22.0
0,149,15.0
0,150,29.0
0,151,21.0
0,153,13.0
0,154,19.0
0,156,12.0
0,157,23.0
0,158,26.0
0,160,23.0
0,164,12.0
0,166,29.0
0,167,20.0
0,170,26.0
0,172,16.0
0,175,25.0
0,176,25.0
0,180,30.0
0,181,26.0
0,184,18.0
0,185,17.0
0,188,15.0
0,189,21.0
0,194,26.0
0,196,25.0
0,198,18.0
0,200,26.0
0,202,26.0
0,203,30.0
0,206,21.0
0,207,14.0
0,209,24.0
0,210,13.0
0,213,29.0
0,221,15.0
0,222,27.0
0,223,17.0
0,224,12.0
0,225,27.0
0,226,30.0
0,229,21.0
0,232,15.0
0,233,23.0
0,237,26.0
0,240,24.0
0,242,26.0
0,243,15.0
0,244,22.0
0,247,17.0
0,248,11.0
0,250,12.0
0,254,30.0
0,256,19.0
0,257,28.0
0,259,15.0
0,260,20.0
0,264,10.0
0,265,18.0
0,269,12.0
0,270,11.0
0,271,28.0
0,272,22.0
0,275,10.0
0,276,17.0
0,277,30.0
0,278,14.0
0,281,16.0
0,282,19.0
0,283,25.0
0,285,22.0
0,286,12.0
0,288,18.0
0,289,25.0
0,290,28.0
0,291,13.0
0,292,21.0
0,293,13.0
0,294,30.0
0,297,14.0
0,299,17.0
1,2,28.0
1,3,15.0
1,4,10.0
1,5,15.0
1,6,26.0
1,7,19.0
1,8,11.0
1,9,26.0
1,10,29.0
1,11,11.0
1,12,11.0
1,13,11.0
1,14,25.0
1,15,24.0
1,16,14.0
1,17,13.0
1,18,13.0
1,19,26.0
1,20,19.0
1,21,20.0
1,22,29.0
1,23,13.0
1,24,22.0
1,25,20.0
1,26,28.0
1,27,11.0
1,28,11.0
1,29,21.0
1,30,24.0
1,31,26.0
1,32,21.0
1,33,28.0
1,34,25.0
1,35,10.0
1,36,18.0
1,37,24.0
1,38,29.0
1,39,23.0
1,40,18.0
1,41,16.0
1,42,29.0
1,43,10.0
1,44,28.0
1,45,25.0
1,46,15.0
1,47,12.0
1,48,17.0
1,49,28.0
1,50,28.0
1,51,29.0
1,52,17.0
1,53,18.0
1,54,16.0
1,55,29.0
1,56,28.0
1,57,12.0
1,58,30.0
1,59,16.0
1,60,28.0
1,61,15.0
1,62,11.0
1,63,23.0
1,64,11.0
1,65,23.0
1,66,18.0
1,67,23.0
1,68,27.0
1,69,20.0
1,70,15.0
1,71,25.0
1,72,29.0
1,73,18.0
1,74,22.0
1,75,28.0
1,76,29.0
1,77,12.0
1,78,16.0
1,79,20.0
1,80,28.0
1,81,30.0
1,82,15.0
1,83,17.0
1,87,20.0
1,88,29.0
1,89,15.0
1,90,18.0
1,91,10.0
1,92,27.0
1,93,12.0
1,94,25.0
1,95,15.0
1,96,27.0
1,97,19.0
1,98,25.0
1,99,20.0
1,100,15.0
1,101,17.0
1,102,13.0
1,103,20.0
1,104,25.0
1,105,23.0
1,106,19.0
1,107,30.0
1,108,15.0
1,109,18.0
1,110,21.0
1,111,28.0
1,112,18.0
1,113,17.0
1,114,19.0
1,115,28.0
1,116,22.0
1,117,15.0
1,119,23.0
1,120,21.0
1,121,17.0
1,122,11.0
1,124,15.0
1,125,29.0
1,126,21.0
1,127,26.0
1,128,19.0
1,129,17.0
1,130,18.0
1,132,27.0
1,133,19.0
1,138,13.0
1,139,16.0
1,140,27.0
1,142,23.0
1,143,17.0
1,144,10.0
1,147,19.0
1,148,28.0
1,149,28.0
1,150,21.0
1,154,11.0
1,155,28.0
1,157,16.0
1,158,17.0
1,160,19.0
1,161,26.0
1,162,19.0
1,163,23.0
1,164,28.0
1,165,21.0
1,166,27.0
1,167,19.0
1,168,14.0
1,169,29.0
1,170,27.0
1,171,28.0
1,172,26.0
1,173,21.0
1,174,23.0
1,175,19.0
1,176,24.0
1,177,21.0
1,178,28.0
1,179,26.0
1,180,15.0
1,181,17.0
1,182,29.0
1,183,21.0
1,184,30.0
1,185,10.0
1,187,22.0
1,188,30.0
1,189,11.0
1,190,23.0
1,191,23.0
1,192,19.0
1,194,25.0
1,195,14.0
1,196,26.0
1,197,25.0
1,198,24.0
1,200,23.0
1,201,22.0
1,202,18.0
1,203,10.0
1,204,18.0
1,205,12.0
1,206,28.0
1,207,25.0
1,209,18.0
1,210,21.0
1,211,21.0
1,213,21.0
1,214,18.0
1,215,19.0
1,216,20.0
1,217,13.0
1,218,14.0
1,219,29.0
1,220,29.0
1,221,16.0
1,222,29.0
1,224,17.0
1,225,17.0
1,226,16.0
1,227,26.0
1,228,12.0
1,229,20.0
1,230,19.0
1,231,12.0
1,232,18.0
1,233,16.0
1,234,13.0
1,237,29.0
1,238,14.0
1,239,27.0
1,240,29.0
1,241,22.0
1,245,11.0
1,246,19.0
1,247,17.0
1,249,19.0
1,250,21.0
1,251,15.0
1,252,17.0
1,254,16.0
1,256,18.0
1,257,29.0
1,260,30.0
1,261,29.0
1,263,26.0
1,264,19.0
1,265,19.0
1,266,16.0
1,268,27.0
1,270,26.0
1,272,18.0
1,273,27.0
1,274,19.0
1,276,22.0
1,278,16.0
1,281,20.0
1,282,23.0
1,283,27.0
1,284,25.0
1,285,11.0
1,287,17.0
1,288,18.0
1,289,17.0
1,290,14.0
1,291,13.0
1,292,12.0
1,294,23.0
1,295,10.0
1,296,15.0
1,297,17.0
1,298,20.0
1,299,27.0
2,1,30.0
2,2,24.0
2,3,20.0
2,4,22.0
2,5,11.0
2,6,24.0
2,7,11.0
2,8,19.0
2,9,18.0
2,10,29.0
2,11,27.0
2,12,16.0
2,13,12.0
2,14,11.0
2,15,16.0
2,16,25.0
2,17,29.0
2,18,24.0
2,19,27.0
2,20,29.0
2,21,15.0
2,22,15.0
2,23,15.0
2,24,27.0
2,25,13.0
2,26,10.0
2,27,16.0
2,28,11.0
2,29,18.0
2,30,20.0
2,31,11.0
2,32,11.0
2,33,13.0
2,34,26.0
2,35,16.0
2,36,25.0
2,37,27.0
2,38,30.0
2,39,10.0
2,40,24.0
2,41,21.0
2,42,17.0
2,43,24.0
2,44,29.0
2,45,19.0
2,46,17.0
2,47,26.0
2,48,15.0
2,49,24.0
2,50,30.0
2,51,14.0
2,52,20.0
2,53,12.0
2,54,21.0
2,55,19.0
2,56,20.0
2,57,25.0
2,58,10.0
2,59,17.0
2,60,10.0
2,61,20.0
2,62,19.0
2,63,24.0
2,64,22.0
2,65,26.0
2,66,15.0
2,67,14.0
2,68,23.0
2,69,10.0
2,70,12.0
2,71,25.0
2,72,10.0
2,73,10.0
2,74,18.0
2,75,16.0
2,76,13.0
2,77,19.0
2,79,16.0
2,80,10.0
2,81,25.0
2,82,21.0
2,83,27.0
2,84,17.0
2,85,10.0
2,86,17.0
2,87,26.0
2,88,10.0
2,89,24.0
2,90,16.0
2,91,14.0
2,92,27.0
2,93,25.0
2,94,16.0
2,95,19.0
2,96,29.0
2,97,15.0
2,98,30.0
2,99,26.0
2,100,10.0
2,101,13.0
2,102,20.0
2,104,21.0
2,105,15.0
2,106,10.0
2,107,22.0
2,108,28.0
2,111,22.0
2,112,29.0
2,113,28.0
2,114,20.0
2,115,16.0
2,116,23.0
2,117,18.0
2,118,16.0
2,119,19.0
2,120,23.0
2,121,28.0
2,123,11.0
2,124,20.0
2,125,29.0
2,126,21.0
2,127,14.0
2,128,13.0
2,129,23.0
2,130,26.0
2,132,19.0
2,133,14.0
2,134,26.0
2,135,17.0
2,136,28.0
2,137,21.0
2,138,25.0
2,139,27.0
2,140,30.0
2,141,20.0
2,142,23.0
2,144,28.0
2,145,26.0
2,147,30.0
2,148,17.0
2,150,17.0
2,151,26.0
2,152,14.0
2,153,25.0
2,154,15.0
2,155,25.0
2,156,27.0
2,158,27.0
2,159,25.0
2,160,30.0
2,161,28.0
2,162,21.0
2,163,15.0
2,164,18.0
2,165,13.0
2,166,25.0
2,167,19.0
2,168,13.0
2,169,14.0
2,170,13.0
2,172,16.0
2,173,14.0
2,174,25.0
2,175,28.0
2,176,13.0
2,177,12.0
2,179,10.0
2,180,16.0
2,181,10.0
2,182,30.0
2,183,23.0
2,184,12.0
2,185,28.0
2,188,30.0
2,189,26.0
2,190,26.0
2,191,12.0
2,192,26.0
2,193,21.0
2,194,20.0
2,195,22.0
2,196,19.0
2,197,11.0
2,198,21.0
2,199,12.0
2,200,18.0
2,201,22.0
2,202,23.0
2,203,28.0
2,204,11.0
2,205,23.0
2,206,28.0
2,207,20.0
2,208,14.0
2,209,14.0
2,210,17.0
2,211,22.0
2,212,20.0
2,213,28.0
2,214,10.0
2,215,15.0
2,216,19.0
2,217,17.0
2,219,13.0
2,220,26.0
2,221,15.0
2,222,23.0
2,223,22.0
2,224,17.0
2,225,14.0
2,226,18.0
2,227,10.0
2,228,22.0
2,229,27.0
2,230,13.0
2,231,11.0
2,232,11.0
2,233,23.0
2,234,12.0
2,235,20.0
2,236,20.0
2,237,10.0
2,239,15.0
2,240,20.0
2,241,10.0
2,242,19.0
2,244,24.0
2,245,23.0
2,246,23.0
2,247,21.0
2,248,15.0
2,250,11.0
2,251,11.0
2,252,25.0
2,253,13.0
2,255,27.0
2,256,27.0
2,257,21.0
2,259,21.0
2,260,26.0
2,261,19.0
2,262,11.0
2,265,26.0
2,266,11.0
2,267,25.0
2,268,24.0
2,269,10.0
2,270,25.0
2,271,20.0
2,272,21.0
2,274,13.0
2,275,19.0
2,277,20.0
2,278,12.0
2,279,21.0
2,280,13.0
2,281,23.0
2,283,22.0
2,285,24.0
2,286,25.0
2,287,30.0
2,288,24.0
2,289,30.0
2,292,26.0
2,295,23.0
2,296,24.0
2,298,30.0
2,299,25.0
3,1,15.0
3,2,20.0
3,3,22.0
3,4,15.0
3,5,16.0
3,6,20.0
3,7,11.0
3,8,13.0
3,9,15.0
3,10,16.0
3,11,21.0
3,12,15.0
3,13,11.0
3,14,26.0
3,15,15.0
3,16,24.0
3,17,11.0
3,18,25.0
3,19,29.0
3,20,26.0
3,21,19.0
3,22,14.0
3,23,18.0
3,24,12.0
3,25,20.0
3,26,24.0
3,27,11.0
3,28,10.0
3,29,29.0
3,30,13.0
3,31,27.0
3,32,16.0
3,33,23.0
3,34,18.0
3,35,25.0
3,36,23.0
3,37,30.0
3,38,25.0
3,39,28.0
3,40,18.0
3,41,19.0
3,42,17.0
3,43,27.0
3,44,26.0
3,45,30.0
3,46,26.0
3,47,18.0
3,48,16.0
3,49,17.0
3,50,12.0
3,51,21.0
3,52,13.0
3,53,23.0
3,54,23.0
3,55,19.0
3,56,11.0
3,57,24.0
3,58,11.0
3,59,26.0
3,60,12.0
3,61,20.0
3,62,21.0
3,63,20.0
3,64,18.0
3,65,22.0
3,66,24.0
3,67,21.0
3,68,22.0
3,69,19.0
3,70,12.0
3,71,24.0
3,72,12.0
3,73,29.0
3,74,23.0
3,75,17.0
3,76,16.0
3,77,30.0
3,78,21.0
3,79,12.0
3,80,22.0
3,81,13.0
3,82,28.0
3,83,26.0
3,84,11.0
3,85,24.0
3,86,22.0
3,87,24.0
3,88,12.0
3,89,15.0
3,90,23.0
3,91,25.0
3,92,30.0
3,93,10.0
3,94,26.0
3,95,24.0
3,96,13.0
3,98,23.0
3,99,19.0
3,100,24.0
3,101,20.0
3,103,30.0
3,104,22.0
3,105,15.0
3,106,27.0
3,107,18.0
3,108,13.0
3,109,16.0
3,110,16.0
3,112,12.0
3,113,24.0
3,114,30.0
3,115,22.0
3,116,10.0
3,118,22.0
3,119,28.0
3,120,23.0
3,121,23.0
3,122,22.0
3,123,14.0
3,125,25.0
3,126,23.0
3,127,20.0
3,128,11.0
3,129,22.0
3,130,17.0
3,131,19.0
3,132,23.0
3,133,20.0
3,134,10.0
3,135,14.0
3,136,29.0
3,137,27.0
3,138,19.0
3,139,11.0
3,140,25.0
3,141,20.0
3,142,19.0
3,143,28.0
3,144,13.0
3,145,30.0
3,146,27.0
3,147,10.0
3,148,10.0
3,149,18.0
3,150,16.0
3,151,30.0
3,152,14.0
3,153,17.0
3,154,21.0
3,155,19.0
3,156,26.0
3,157,11.0
3,158,22.0
3,159,13.0
3,161,30.0
3,162,16.0
3,163,15.0
3,164,10.0
3,165,25.0
3,168,18.0
3,169,10.0
3,170,17.0
3,171,10.0
3,173,15.0
3,174,28.0
3,177,26.0
3,178,24.0
3,179,28.0
3,180,25.0
3,181,18.0
3,182,20.0
3,183,10.0
3,184,30.0
3,185,17.0
3,186,22.0
3,187,15.0
3,188,20.0
3,193,28.0
3,194,20.0
3,195,13.0
3,196,26.0
3,197,20.0
3,198,17.0
3,199,25.0
3,200,13.0
3,203,10.0
3,205,18.0
3,206,20.0
3,207,19.0
3,209,22.0
3,210,17.0
3,211,17.0
3,213,12.0
3,214,28.0
3,215,13.0
3,216,10.0
3,217,20.0
3,218,28.0
3,219,27.0
3,220,21.0
3,222,13.0
3,223,19.0
3,225,17.0
3,227,15.0
3,228,11.0
3,230,30.0
3,231,13.0
3,232,30.0
3,234,25.0
3,235,22.0
3,236,26.0
3,237,11.0
3,238,24.0
3,239,13.0
3,240,22.0
3,241,30.0
3,243,27.0
3,245,29.0
3,246,17.0
3,247,24.0
3,248,28.0
3,249,23.0
3,251,10.0
3,252,13.0
3,253,16.0
3,254,20.0
3,255,11.0
3,256,25.0
3,257,11.0
3,258,29.0
3,259,23.0
3,261,12.0
3,262,15.0
3,263,29.0
3,264,25.0
3,266,17.0
3,267,25.0
3,268,14.0
3,269,24.0
3,272,23.0
3,273,29.0
3,274,16.0
3,275,25.0
3,276,16.0
3,277,16.0
3,280,22.0
3,283,29.0
3,285,10.0
3,287,26.0
3,290,12.0
3,291,27.0
3,292,23.0
3,293,16.0
3,294,30.0
3,295,29.0
3,296,22.0
3,297,11.0
3,298,15.0
3,299,29.0
4,1,17.0
4,3,28.0
4,5,30.0
4,6,23.0
4,7,25.0
4,8,17.0
4,9,20.0
4,10,22.0
4,11,10.0
4,12,16.0
4,13,24.0
4,14,28.0
4,15,17.0
4,16,12.0
4,17,28.0
4,18,24.0
4,19,30.0
4,20,27.0
4,21,19.0
4,22,10.0
4,23,18.0
4,24,22.0
4,25,19.0
4,26,28.0
4,27,10.0
4,28,19.0
4,29,28.0
4,30,30.0
4,31,18.0
4,32,13.0
4,33,26.0
4,34,17.0
4,35,14.0
4,36,30.0
4,37,19.0
4,38,30.0
4,39,17.0
4,40,11.0
4,41,30.0
4,42,11.0
4,43,13.0
4,44,22.0
4,45,29.0
4,46,14.0
4,47,30.0
4,48,14.0
4,49,25.0
4,50,21.0
4,51,21.0
4,52,10.0
4,53,16.0
4,54,20.0
4,55,11.0
4,56,26.0
4,57,22.0
4,58,29.0
4,59,10.0
4,60,20.0
4,61,13.0
4,62,22.0
4,63,27.0
4,64,13.0
4,65,10.0
4,66,24.0
4,67,28.0
4,68,21.0
4,69,13.0
4,70,28.0
4,71,16.0
4,72,14.0
4,73,21.0
4,74,14.0
4,75,27.0
4,76,18.0
4,77,30.0
4,78,24.0
4,79,11.0
4,80,17.0
4,81,23.0
4,82,16.0
4,85,26.0
4,86,29.0
4,87,25.0
4,88,18.0
4,89,19.0
4,90,19.0
4,91,28.0
4,92,28.0
4,93,17.0
4,94,18.0
4,95,29.0
4,96,22.0
4,97,22.0
4,98,28.0
4,99,14.0
4,100,28.0
4,101,24.0
4,102,12.0
4,103,20.0
4,104,14.0
4,105,25.0
4,106,21.0
4,107,30.0
4,108,19.0
4,109,22.0
4,111,23.0
4,112,10.0
4,113,10.0
4,115,22.0
4,116,18.0
4,117,14.0
4,118,10.0
4,119,27.0
4,120,14.0
4,121,17.0
4,122,11.0
4,124,21.0
4,125,16.0
4,127,26.0
4,128,20.0
4,129,26.0
4,131,15.0
4,132,21.0
4,133,17.0
4,134,21.0
4,135,21.0
4,136,20.0
4,137,22.0
4,138,15.0
4,139,28.0
4,140,16.0
4,141,22.0
4,142,11.0
4,143,14.0
4,145,28.0
4,146,17.0
4,147,24.0
4,149,21.0
4,150,18.0
4,151,24.0
4,152,15.0
4,153,19.0
4,154,14.0
4,155,14.0
4,157,13.0
4,159,27.0
4,160,30.0
4,161,21.0
4,162,12.0
4,163,22.0
4,164,14.0
4,165,11.0
4,167,11.0
4,168,28.0
4,169,26.0
4,170,16.0
4,171,21.0
4,172,26.0
4,173,16.0
4,174,23.0
4,175,28.0
4,177,17.0
4,178,14.0
4,179,23.0
4,180,26.0
4,182,26.0
4,183,14.0
4,184,23.0
4,185,14.0
4,186,22.0
4,187,24.0
4,188,25.0
4,189,10.0
4,190,13.0
4,191,20.0
4,192,20.0
4,193,12.0
4,194,22.0
4,195,29.0
4,196,24.0
4,197,20.0
4,198,22.0
4,199,21.0
4,200,27.0
4,201,14.0
4,202,14.0
4,203,10.0
4,204,24.0
4,205,14.0
4,206,26.0
4,207,27.0
4,208,26.0
4,209,30.0
4,210,11.0
4,211,18.0
4,212,20.0
4,213,30.0
4,214,23.0
4,215,30.0
4,216,14.0
4,217,10.0
4,219,11.0
4,220,27.0
4,221,26.0
4,222,13.0
4,223,22.0
4,224,28.0
4,225,22.0
4,226,17.0
4,227,26.0
4,228,11.0
4,229,18.0
4,230,26.0
4,231,22.0
4,233,10.0
4,234,11.0
4,235,21.0
4,236,26.0
4,237,20.0
4,238,17.0
4,239,30.0
4,240,10.0
4,241,28.0
4,243,10.0
4,246,10.0
4,247,16.0
4,248,24.0
4,249,22.0
4,251,20.0
4,252,21.0
4,253,29.0
4,255,18.0
4,256,11.0
4,257,18.0
4,258,25.0
4,259,22.0
4,260,25.0
4,262,29.0
4,263,13.0
4,264,23.0
4,265,12.0
4,267,22.0
4,269,14.0
4,271,29.0
4,272,20.0
4,273,26.0
4,274,23.0
4,275,18.0
4,276,14.0
4,277,30.0
4,278,24.0
4,280,11.0
4,281,17.0
4,283,16.0
4,284,15.0
4,285,20.0
4,286,13.0
4,288,25.0
4,290,30.0
4,292,27.0
4,293,21.0
4,295,17.0
4,297,15.0
4,298,21.0
4,299,19.0
5,1,23.0
5,2,16.0
5,3,18.0
5,4,14.0
5,5,28.0
5,6,29.0
5,7,29.0
5,8,16.0
5,9,28.0
5,10,13.0
5,11,16.0
5,12,16.0
5,13,16.0
5,14,19.0
5,15,10.0
5,16,12.0
5,17,16.0
5,18,28.0
5,19,16.0
5,20,29.0
5,21,13.0
5,22,13.0
5,23,11.0
5,24,16.0
5,25,28.0
5,26,22.0
5,27,25.0
5,28,21.0
5,29,26.0
5,30,30.0
5,31,19.0
5,32,28.0
5,33,13.0
5,34,16.0
5,35,12.0
5,36,28.0
5,37,19.0
5,38,17.0
5,39,27.0
5,40,10.0
5,41,22.0
5,42,30.0
5,43,23.0
5,44,22.0
5,45,12.0
5,46,17.0
5,47,18.0
5,48,14.0
5,49,14.0
5,50,25.0
5,51,17.0
5,52,10.0
5,53,11.0
5,54,24.0
5,55,20.0
5,56,29.0
5,57,12.0
5,58,17.0
5,59,16.0
5,60,27.0
5,61,18.0
5,63,30.0
5,64,22.0
5,65,20.0
5,66,26.0
5,67,20.0
5,68,25.0
5,69,26.0
5,70,27.0
5,71,21.0
5,72,15.0
5,73,13.0
5,74,11.0
5,76,16.0
5,77,10.0
5,78,23.0
5,79,28.0
5,80,12.0
5,81,24.0
5,82,28.0
5,83,25.0
5,84,20.0
5,85,29.0
5,86,18.0
5,88,18.0
5,89,24.0
5,90,12.0
5,92,23.0
5,93,30.0
5,94,20.0
5,95,17.0
5,96,22.0
5,97,20.0
5,99,25.0
5,102,29.0
5,103,18.0
5,104,20.0
5,105,12.0
5,106,23.0
5,107,24.0
5,108,25.0
5,109,23.0
5,110,12.0
5,111,24.0
5,112,28.0
5,113,20.0
5,114,25.0
5,115,21.0
5,116,14.0
5,117,29.0
5,118,25.0
5,119,11.0
5,120,17.0
5,121,24.0
5,124,28.0
5,125,22.0
5,126,24.0
5,127,24.0
5,128,16.0
5,129,23.0
5,130,15.0
5,131,26.0
5,132,26.0
5,133,28.0
5,134,29.0
5,135,14.0
5,136,11.0
5,137,20.0
5,138,24.0
5,139,16.0
5,140,22.0
5,141,29.0
5,142,17.0
5,143,19.0
5,144,10.0
5,145,24.0
5,146,12.0
5,147,30.0
5,148,13.0
5,149,24.0
5,150,25.0
5,151,29.0
5,152,17.0
5,153,30.0
5,154,30.0
5,155,12.0
5,156,12.0
5,157,20.0
5,158,11.0
5,159,26.0
5,160,26.0
5,161,29.0
5,162,18.0
5,163,14.0
5,165,19.0
5,166,29.0
5,167,26.0
5,171,22.0
5,172,18.0
5,173,11.0
5,174,29.0
5,175,22.0
5,177,25.0
5,178,11.0
5,179,19.0
5,180,27.0
5,181,24.0
5,183,12.0
5,184,29.0
5,185,22.0
5,187,30.0
5,188,11.0
5,191,26.0
5,192,27.0
5,195,19.0
5,197,13.0
5,198,10.0
5,200,17.0
5,201,13.0
5,202,17.0
5,203,24.0
5,206,23.0
5,207,24.0
5,208,30.0
5,210,11.0
5,211,13.0
5,212,14.0
5,213,20.0
5,214,13.0
5,216,17.0
5,217,22.0
5,219,26.0
5,220,30.0
5,221,17.0
5,223,16.0
5,224,15.0
5,225,20.0
5,228,22.0
5,229,14.0
5,230,17.0
5,232,27.0
5,234,28.0
5,235,10.0
5,236,15.0
5,237,18.0
5,238,22.0
5,239,30.0
5,240,17.0
5,241,14.0
5,242,15.0
5,243,12.0
5,249,26.0
5,251,21.0
5,253,15.0
5,254,27.0
5,255,19.0
5,256,13.0
5,257,26.0
5,258,11.0
5,259,15.0
5,260,15.0
5,261,30.0
5,262,27.0
5,263,13.0
5,264,30.0
5,265,24.0
5,266,17.0
5,267,13.0
5,268,14.0
5,269,22.0
5,270,10.0
5,271,28.0
5,272,17.0
5,273,20.0
5,274,24.0
5,275,24.0
5,276,18.0
5,277,30.0
5,278,22.0
5,280,12.0
5,281,27.0
5,286,17.0
5,287,21.0
5,288,16.0
5,289,27.0
5,290,27.0
5,291,15.0
5,294,14.0
5,297,21.0
5,298,26.0
5,299,15.0
6,1,17.0
6,2,30.0
6,3,30.0
6,4,12.0
6,5,24.0
6,7,10.0
6,8,13.0
6,9,26.0
6,10,21.0
6,11,20.0
6,12,18.0
6,13,16.0
6,14,15.0
6,15,10.0
6,16,20.0
6,17,15.0
6,18,20.0
6,19,21.0
6,20,22.0
6,21,11.0
6,22,25.0
6,23,23.0
6,24,18.0
6,25,20.0
6,26,10.0
6,27,27.0
6,28,26.0
6,29,28.0
6,30,10.0
6,31,17.0
6,32,18.0
6,33,17.0
6,34,25.0
6,35,25.0
6,36,22.0
6,37,11.0
6,38,20.0
6,39,26.0
6,40,20.0
6,41,29.0
6,42,12.0
6,43,26.0
6,44,27.0
6,45,10.0
6,46,11.0
6,47,14.0
6,48,14.0
6,50,10.0
6,51,11.0
6,52,16.0
6,53,11.0
6,54,28.0
6,55,21.0
6,56,16.0
6,57,13.0
6,58,10.0
6,59,18.0
6,60,14.0
6,61,11.0
6,62,20.0
6,63,16.0
6,64,16.0
6,65,16.0
6,66,22.0
6,67,29.0
6,68,10.0
6,69,17.0
6,70,24.0
6,71,13.0
6,72,24.0
6,74,23.0
6,75,22.0
6,76,30.0
6,77,26.0
6,78,14.0
6,79,25.0
6,80,10.0
6,81,19.0
6,82,19.0
6,83,11.0
6,84,10.0
6,85,21.0
6,86,22.0
