S
200
0,1,25.0
0,2,16.0
0,3,14.0
0,5,26.0
0,6,16.0
0,8,24.0
0,12,17.0
0,16,26.0
0,26,22.0
0,28,26.0
0,42,22.0
0,51,14.0
0,87,15.0
0,88,23.0
0,103,29.0
0,105,21.0
0,106,23.0
0,109,15.0
0,112,30.0
0,130,10.0
0,138,17.0
0,148,10.0
0,151,20.0
0,157,29.0
0,170,23.0
0,178,20.0
0,183,26.0
0,196,17.0
1,2,29.0
1,3,11.0
1,6,19.0
1,7,17.0
1,8,27.0
1,11,28.0
1,12,11.0
1,13,13.0
1,24,24.0
1,27,15.0
1,30,11.0
1,41,25.0
1,46,10.0
1,52,19.0
1,56,29.0
1,59,18.0
1,68,20.0
1,76,22.0
1,82,23.0
1,89,20.0
1,106,14.0
1,112,30.0
1,118,26.0
1,121,18.0
1,132,13.0
1,142,24.0
1,144,15.0
1,147,25.0
1,163,15.0
1,165,18.0
1,166,16.0
1,170,13.0
1,173,30.0
1,183,11.0
1,190,21.0
2,3,28.0
2,5,21.0
2,6,20.0
2,11,15.0
2,12,23.0
2,13,28.0
2,17,16.0
2,20,14.0
2,26,10.0
2,30,14.0
2,32,24.0
2,40,27.0
2,60,10.0
2,75,17.0
2,81,27.0
2,86,27.0
2,103,20.0
2,148,18.0
2,196,19.0
3,5,10.0
3,6,19.0
3,8,24.0
3,9,19.0
3,11,13.0
3,15,24.0
3,20,17.0
3,24,18.0
3,27,10.0
3,30,28.0
3,32,24.0
3,34,10.0
3,35,18.0
3,38,10.0
3,45,29.0
3,47,25.0
3,48,17.0
3,51,17.0
3,60,30.0
3,66,10.0
3,68,28.0
3,77,22.0
3,79,12.0
3,86,27.0
3,108,12.0
3,114,20.0
3,126,12.0
3,127,21.0
3,141,29.0
3,157,20.0
3,162,11.0
3,182,29.0
5,10,21.0
5,11,13.0
5,13,17.0
5,16,21.0
5,17,22.0
5,19,13.0
5,27,26.0
5,28,22.0
5,30,27.0
5,35,26.0
5,39,16.0
5,42,20.0
5,43,27.0
5,55,23.0
5,56,25.0
5,58,30.0
5,59,25.0
5,64,18.0
5,65,20.0
5,66,27.0
5,77,15.0
5,81,16.0
5,84,18.0
5,93,20.0
5,94,27.0
5,99,24.0
5,123,11.0
5,129,19.0
5,131,13.0
5,132,23.0
5,136,15.0
5,141,30.0
5,146,27.0
5,163,30.0
5,180,11.0
5,181,11.0
5,190,17.0
5,195,24.0
5,198,20.0
6,11,21.0
6,12,22.0
6,17,18.0
6,20,14.0
6,21,25.0
6,23,29.0
6,24,26.0
6,26,27.0
6,27,26.0
6,28,13.0
6,32,19.0
6,35,16.0
6,41,26.0
6,47,10.0
6,54,22.0
6,74,16.0
6,76,23.0
6,78,19.0
6,89,27.0
6,106,12.0
6,117,22.0
6,125,29.0
6,133,15.0
6,144,18.0
6,172,17.0
6,188,27.0
6,189,20.0
6,191,23.0
8,12,10.0
8,14,27.0
8,18,15.0
8,20,13.0
8,24,22.0
8,32,26.0
8,41,21.0
8,48,17.0
8,54,17.0
8,56,16.0
8,65,16.0
8,68,28.0
8,75,18.0
8,79,18.0
8,86,11.0
8,104,27.0
8,119,26.0
8,123,21.0
8,125,23.0
8,155,12.0
8,179,18.0
8,195,30.0
8,196,25.0
9,55,17.0
10,52,29.0
11,13,16.0
11,17,16.0
11,18,26.0
11,24,27.0
11,32,14.0
11,43,16.0
11,46,15.0
11,47,14.0
11,51,19.0
11,52,19.0
11,79,23.0
11,84,27.0
11,95,27.0
11,102,30.0
11,103,19.0
11,124,19.0
11,126,27.0
11,127,14.0
11,143,13.0
11,164,14.0
11,169,17.0
11,191,23.0
12,16,15.0
12,18,19.0
12,20,12.0
12,26,28.0
12,32,26.0
12,47,30.0
12,59,30.0
12,67,16.0
12,74,27.0
12,77,16.0
12,82,14.0
12,96,10.0
12,99,30.0
12,131,13.0
12,141,30.0
13,16,16.0
13,17,26.0
13,18,28.0
13,20,24.0
13,32,19.0
13,36,19.0
13,40,16.0
13,42,22.0
13,50,16.0
13,67,28.0
13,69,11.0
13,75,12.0
13,97,17.0
13,116,15.0
13,125,15.0
13,128,24.0
13,137,27.0
13,155,30.0
13,172,15.0
13,176,15.0
13,195,14.0
13,197,28.0
14,27,14.0
14,63,22.0
14,67,13.0
14,82,18.0
14,88,25.0
14,97,10.0
14,103,14.0
14,112,29.0
14,116,15.0
14,118,15.0
14,121,24.0
14,128,17.0
14,155,10.0
15,35,10.0
15,123,13.0
15,148,28.0
16,18,12.0
16,20,18.0
16,36,24.0
16,52,19.0
16,61,30.0
16,74,13.0
16,91,23.0
16,112,10.0
16,151,11.0
16,172,21.0
16,183,24.0
17,22,30.0
17,23,15.0
17,27,29.0
17,35,13.0
17,39,22.0
17,41,26.0
17,47,18.0
17,55,30.0
17,75,21.0
17,79,11.0
17,88,19.0
17,117,14.0
17,123,15.0
17,130,19.0
17,135,14.0
17,154,28.0
17,170,22.0
17,197,26.0
18,38,30.0
18,43,16.0
18,69,10.0
18,76,23.0
18,79,29.0
18,99,27.0
18,125,29.0
18,130,11.0
18,145,30.0
18,175,13.0
19,68,10.0
19,69,22.0
19,104,15.0
19,144,17.0
20,25,25.0
20,26,22.0
20,27,10.0
20,30,20.0
