S
100
0	21	0	27	14	24	11	0	19	10	0	29	23	0	0	19	24	11	29	18	19	25	19	19	15	24	24	0	0	21	15	0	21	0	21	0	0	0	28	23	19	30	15	0	26	0	0	0	30	26	22	27	13	26	11	14	29	10	30	12	24	0	18	10	15	15	0	29	24	21	11	14	25	0	17	0	15	29	23	27	18	0	0	14	22	18	13	21	0	16	0	0	30	12	0	0	0	13	23	19
0	0	28	12	0	0	29	22	24	22	0	28	11	18	30	24	0	0	22	14	0	0	30	30	0	30	25	23	14	21	0	14	0	0	0	25	24	0	0	0	27	15	12	20	28	0	26	21	14	0	21	14	10	0	29	21	29	16	0	28	0	19	28	11	30	13	0	27	26	0	28	0	0	0	29	24	23	28	22	0	0	0	11	13	0	10	18	21	0	25	0	0	0	0	26	17	24	24	0	11
0	0	0	29	12	0	0	0	0	0	22	27	11	0	0	15	22	0	0	0	17	23	30	12	0	27	0	0	0	19	15	0	0	12	13	0	0	0	0	0	0	29	0	19	0	0	0	0	0	19	0	0	30	15	27	13	0	18	19	21	20	26	30	0	13	0	12	22	0	21	20	0	0	22	0	23	27	0	0	12	12	23	21	0	10	0	0	0	0	30	0	0	29	25	0	29	10	18	0	11
0	0	11	0	25	29	22	0	0	30	23	0	27	20	17	0	10	0	0	21	28	16	16	0	19	26	10	29	20	17	16	28	0	0	28	0	0	18	14	22	0	11	23	0	0	0	0	0	0	30	28	23	0	0	19	25	21	0	11	0	13	0	25	0	26	27	18	15	12	15	0	21	0	21	0	11	24	22	13	12	0	19	23	20	10	11	13	14	25	24	0	0	17	19	23	28	28	30	18	13
0	0	0	16	0	13	20	30	0	25	0	16	19	18	13	16	29	0	24	21	29	11	18	16	0	21	30	23	10	0	0	11	19	12	17	10	29	14	15	13	0	0	28	23	12	17	10	13	11	16	17	10	0	0	18	20	20	22	25	28	27	21	0	18	0	18	26	16	23	17	27	10	0	27	29	0	10	12	24	24	14	10	16	22	16	0	0	29	0	22	0	29	26	21	0	0	15	16	14	0
0	0	0	0	0	0	12	25	23	15	19	27	0	15	0	0	26	30	28	13	18	0	0	30	22	27	25	23	0	0	28	0	11	17	27	0	20	0	0	20	19	0	16	16	14	0	19	24	16	17	0	0	22	15	12	21	12	11	0	0	0	0	21	0	0	27	0	27	22	16	13	0	20	22	15	23	26	23	12	16	14	0	15	29	29	23	22	30	15	0	0	0	0	10	19	25	0	10	27	0
0	12	0	0	0	0	0	23	10	19	24	28	19	0	13	0	24	15	0	0	12	0	20	0	0	10	0	21	13	20	16	21	0	23	0	0	27	11	0	0	23	11	0	10	0	0	0	20	16	26	13	24	20	10	14	14	15	0	23	27	19	10	25	19	20	0	0	16	26	24	0	0	20	0	0	30	13	25	0	12	22	11	24	0	27	0	20	27	0	0	22	0	23	21	27	0	18	13	17	21
0	0	0	0	0	0	0	0	21	0	13	0	0	30	26	11	0	0	0	26	26	0	18	0	24	10	14	0	22	0	17	12	0	20	14	22	24	17	24	20	15	18	0	20	25	10	10	30	11	14	0	29	25	0	0	0	21	29	0	0	24	22	27	0	0	27	28	19	18	26	0	0	13	0	28	0	23	0	0	21	0	0	23	0	29	16	0	21	18	27	26	14	25	19	16	28	16	0	0	24
0	0	20	0	26	0	0	0	0	20	23	21	14	0	16	0	23	23	0	10	0	30	14	0	0	0	0	0	25	10	29	28	0	0	15	0	0	0	10	10	12	19	0	0	0	16	22	30	21	0	0	23	29	12	24	0	0	0	11	0	23	19	0	0	23	28	0	12	21	12	19	24	21	16	0	25	0	24	30	28	0	23	0	28	11	15	0	24	0	0	14	21	30	27	0	0	0	29	28	0
0	0	0	0	0	0	0	0	0	0	16	28	0	17	0	23	18	26	0	26	0	19	0	0	17	10	0	22	13	28	12	15	21	29	11	0	0	24	11	0	18	29	28	22	15	0	17	17	0	13	12	0	0	12	0	22	21	11	0	29	28	28	15	0	29	21	13	0	0	14	0	15	0	23	10	11	11	16	16	29	0	0	11	0	28	13	29	0	27	0	22	11	0	18	24	30	20	19	13	0
